,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,CH 11,CH 12,CH 13,CH 14,CH 15,CH 16,CH 17,CH 18,CH 19,CH 20,CH 21,CH 22,CH 23,CH 24,CH 25,CH 26,CH 27,CH 28,TTL
51,24.617422754158,-7.563694896604,0.042284746579,-20.715515324313,10.754345104190,1.516883723548,-10.558679041278,19.897838445458,-11.922822738265,5.683726622549,8.972005839528,15.916182713130,-32.667874486172,-1.954224735925,-4.828596433701,11.928534235707,-2.354437093288,41.892961389452,11.331803274613,4.760427651218,8.767037533922,-19.243778250759,42.799245191342,9.727899375333,-14.904579900330,-11.138434506672,-2.955888584891,25.232336176644,5.522152157724
52,32.579435447261,-10.382117320263,8.458589812942,-28.007364425746,8.376532429853,0.046734361577,-7.616367212559,28.035315658326,-13.220438694435,12.515501805571,1.101606680808,13.411905343111,-21.468687687481,-3.795589471541,0.245569646920,7.869138294136,-5.269161494147,37.618577294975,11.681423941143,12.767460198998,4.865794237187,-14.840285616115,46.100068521523,10.982355801321,-12.952531157501,-11.829524889462,-1.471784385178,21.529378504706,10.889251535888
53,35.725371077029,-17.602463642803,12.549320251474,-32.452163886223,5.503326507021,1.122708854364,-2.090494062790,32.906969316258,-14.432018729158,17.356121839033,-6.119172964820,11.395736760122,-11.416104834156,-6.532852579106,4.483539894822,9.124740846060,-13.330129905237,32.945785088222,14.968334228926,22.519509827420,1.009549442331,-9.912094125636,45.239872402172,11.988908694922,-9.583539520091,-11.801025257874,-0.375941953851,18.006988161984,13.259124612407
54,29.088735703706,-25.352144820169,6.467655571015,-31.684640541363,6.161674987798,3.682492121153,1.874514406999,33.293934845680,-13.129658139136,19.128556463362,-7.255564606233,15.722081728292,-3.463316213415,-11.678580452601,9.457214600195,11.412292651941,-24.303300856283,32.574734288228,16.512422044004,30.825200145458,-1.759486997923,-7.573970645827,43.732350784945,13.110085637997,-5.387137417850,-11.396291711366,-0.876096476191,14.880325019181,12.416554626907
55,18.344268950794,-29.968557737270,-4.867601846212,-27.165663468021,9.781467443758,1.577077681671,3.204689528562,33.289479893144,-9.093348164951,19.927017404473,-2.093561198482,21.113411958146,-0.162949627551,-17.122193308084,16.176898425868,13.809461545475,-33.044128217016,32.194059614793,14.771328235140,37.769113391691,-6.190278919418,-8.403793699065,44.219336795073,12.731314325833,-2.359314328297,-8.616849092983,-3.364755359588,15.054648621264,7.893260127361
56,11.493204512504,-31.639773503831,-14.386347104183,-19.786910599435,13.350635478044,-3.634908010113,1.109395642330,34.673206617598,-4.441482900054,17.311011728752,4.876352307846,20.003959100560,0.598472665240,-19.135275457602,25.776200369102,21.352686192075,-40.465417077715,26.937447783583,10.209234799438,40.100796286871,-12.935318004584,-8.492975874288,43.359745885634,12.668549441660,-4.136538189578,-5.811053901183,-2.995226651627,15.206085437610,1.032138068364
57,8.252775851866,-28.336921109635,-19.854276615730,-10.347907786964,13.401044149481,-5.103253571860,-3.842139226911,37.483040787605,-0.364366219455,14.788704401989,11.145676778578,14.473675579354,0.936995856533,-17.968116104636,32.256213830881,29.628820611014,-43.299496345920,20.448625846999,9.788978463060,34.751047733742,-16.533004139997,-7.236937461441,43.538260722420,10.143181740232,-7.154523952488,-4.027691759490,-1.138976381089,7.775796104874,-3.765831658221
58,6.840521104964,-20.330662868728,-23.420105644903,1.227933753611,11.182015589198,-6.393998222910,-7.102946047410,40.922946109986,0.175180375071,13.957099188584,15.225698992442,10.583271356192,3.503592162310,-15.680885842686,34.667283211553,33.317024819945,-39.171880765083,15.264591965408,13.220900443376,27.034489382951,-18.391411394660,-5.316534734227,46.063577354838,4.927279309937,-6.293695557768,-3.785292352531,-3.765198953310,5.412352204385,-7.181118589043
59,9.632266473454,-10.179147662715,-25.485020939929,11.460635725431,8.826404724527,-8.270707942433,-6.377187782819,43.636538177393,-5.827611299471,11.724524774521,12.587514907281,10.548141871075,8.181145902496,-13.020962214116,33.302721048577,33.242418304003,-34.239720648330,10.764668199198,18.124179888851,19.842547536638,-19.727935638984,-5.215193759453,48.653423369624,3.287368992054,-6.512103082805,-4.838093772943,-3.549085580685,11.686882033558,-5.889795148378
60,16.607591569580,-3.310747982867,-23.755448224980,15.458932927223,10.789753459380,-7.120200326854,-4.288707760574,44.310028152253,-14.761175965684,9.520929894809,5.164599690392,10.415110659419,11.610650967043,-10.012287656452,26.891038397318,30.083832700215,-29.550342042420,10.792563751148,25.565259839959,15.671662314401,-17.869200074202,-5.234614421885,50.782594994232,2.500437785531,-10.186973869875,-2.644195895175,-3.837241245023,17.923124478427,1.793103782332
61,20.997855793232,-1.292238354418,-19.213189224837,18.544216516614,11.972338686802,-4.999191222904,-2.534456270848,41.409761665982,-21.675685121614,10.000105620909,-3.280493863296,12.763226122846,12.333887479960,-4.548672148768,16.315791755605,26.445366325435,-22.772115944611,13.227323164201,34.445970097912,15.659801793885,-15.162926743559,-1.794294449013,49.113094545802,0.846978737354,-10.170318442720,-0.012407789449,-7.835603992743,18.508737322726,11.449434359424
62,16.795443551340,-4.196465879747,-16.953661993874,26.687545846506,8.682258131331,-5.390301542260,-3.790873851731,36.087231869251,-26.440517158685,7.418179340568,-7.983362352486,14.265090406641,10.943509458788,0.109466067246,3.743388323378,23.983206681393,-17.687123858401,15.068132786968,43.366059656904,17.114869857355,-16.663452443516,2.102215117234,46.123898671139,4.044859114972,-6.614527200069,-0.656938152997,-11.424946045464,13.506316927559,21.278249104464
63,9.602882275213,-11.592746034306,-17.170112725426,36.311895306584,7.492936924643,-5.973270256502,-7.880165614516,30.454548175608,-28.221842042932,0.506719687046,-10.675878689478,13.528297986852,10.334183570885,-0.268363955835,-2.037723883782,21.193820833548,-18.536066081587,17.852505244718,49.702244200786,22.858183409486,-23.458876703295,5.298077029823,45.838496009366,11.408867605620,-3.302440493152,-5.131930430368,-16.832516583576,11.174006315361,27.554709450135
64,3.110269688376,-20.183733148692,-18.709391222819,40.966412464607,6.284881149742,-3.028179703287,-13.702864751880,26.821592772461,-27.408744942624,-5.382858555356,-13.520284396945,13.102323973432,10.387203839308,-1.512598547513,-4.743314174604,16.439069255327,-20.357463917512,16.230192101200,52.956290759118,25.228696957857,-28.734038240216,10.441191643338,41.592617023421,22.852805603352,-2.659540738137,-12.402274374461,-17.463157512701,4.630621923061,28.990924097438
65,-0.340963517374,-28.200050410521,-19.920571893714,43.097481870365,6.472066060459,2.397934908809,-20.856961719727,28.310090374098,-25.068978505237,-8.175570732431,-13.687157307164,10.990972172434,12.092430509108,-4.023950952133,-4.064811979743,11.603852089401,-17.476627044633,10.899206987803,49.356529838376,22.169273358792,-27.531573331970,13.849870856625,33.993488395498,30.186047434066,-4.068345819601,-17.478029873802,-18.698446781745,-5.549308623934,31.798524496223
66,4.841492623433,-29.866715509571,-17.948994762656,48.004035172682,8.036183138380,6.575257804473,-26.499566675294,30.370738808730,-20.307896956336,-9.597649418679,-10.311124098504,8.018692983704,15.014376086685,-10.009958940957,-2.738447237802,6.754349623713,-11.898282391111,-0.094717762699,45.195740123469,26.792252453602,-28.845289982795,15.848451466789,27.491626793630,31.166347854640,-0.081129763593,-21.462645113543,-20.301073936896,-9.269718734558,31.684534047173
67,14.760031447745,-23.804995807513,-11.546031006454,51.230881339929,9.924708742914,8.389397142082,-28.362313730593,28.030425398948,-18.988039403358,-10.477639518018,-8.648236628182,6.364167872158,16.045504045038,-15.662816361407,-0.984776350868,7.411802204541,-9.255346013957,-13.408813107544,44.718321931352,32.373006900039,-33.784861732183,14.013693791337,25.219898585975,34.051851083789,2.917340262770,-24.262819018201,-15.366539138719,-9.975706145115,27.911258888297
68,21.630444392455,-17.444774168194,-3.688548406790,48.897560460568,14.976107598937,7.429382877552,-24.156921867596,22.221660436865,-16.724013373740,-10.398461413717,-11.277645200098,8.040072542094,11.690929429588,-20.519078676163,4.488399233281,11.974938942437,-9.312430404321,-19.323342911508,39.987219417714,33.539185062628,-36.922454048335,10.808529900578,29.399007586210,34.411720162138,1.540539733121,-22.906455714308,-9.090520317686,-8.604500275259,23.221615760861
